,CXL7,CXL8,CXL93,CXL94,CXL95,CXL96,CXL69,CXL70,CXL41,CXL42,CXL73,CXL74,CXL77,CXL78,CXL53,CXL54,CXL19,CXL20,CXL33,CXL34,CXL29,CXL30,CXL35,CXL36,CXL79,CXL80,CXL15,CXL16,CXL3,CXL4,CXL13,CXL14,CXL57,CXL58,CXL23,CXL24,CXL55,CXL56,CXL65,CXL66,CXL47,CXL48,CXL97,CXL39,CXL40,CXL63,CXL64,CXL45,CXL46,CXL17,CXL18,CXL10,CXL9,CXL87,CXL88,CXL49,CXL50,CXL75,CXL76,CXL71,CXL72,CXL5,CXL6,CXL11,CXL12,CXL1,CXL2,CXL43,CXL44,CXL25,CXL26,CXL67,CXL68,CXL91,CXL92,CXL61,CXL62,CXL59,CXL60,CXL31,CXL32,CXL21,CXL22,CXL89,CXL90,CXL85,CXL86,CXL81,CXL82,CXL51,CXL52,CXL83,CXL84,CXL27,CXL28,CXL37,CXL38
MIR6859-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714290535253902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597651089574252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3904866938839743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FO538757.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2314063907504787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP006222.2,0.3137449383690057,0.077295051005201,0.0133223881888954,0.1351494257398811,0.0598757890288524,0.0817232993964266,0.1314835815028219,0.0397015683247346,0.3117702765855512,0.1906514773146334,0.0365605854695923,0.1151065946153948,0.2517534421003214,0.0431448982379309,0.081075305108059,0.0148495020147226,0.0883264943697742,0.1460286490434082,0.0243620168361826,0.2288017153694382,0.0781820152363179,0.2445424406400329,0.1683182073541805,0.1274166717721314,0.0612048214220624,0.0798770376269557,0.0574042777754018,0.2900335963543045,0.0989945469260694,0.0697277206536072,0.1185153207412943,0.2455063602363343,0.0570573674150041,0.2964399149661199,0.058668919891358,0.1013127079991468,0.0947206282261494,0.1438815033930856,0.1414538722569067,0.0453976139647694,0.1035130477510606,0.1409313195507507,0.1079626901744392,0.0725908449888213,0.2563790022175606,0.0081642015349004,0.1841488473462966,0.0465098523191649,0.1970136810872616,0.0888231151443729,0.1141260611071777,0.1013210050702307,0.0593124510898099,0.1095709487185377,0.0928882165819854,0.2429819573078008,0.1534515823337775,0.0906808914811637,0.3494670885215715,0.0624364546790887,0.0337411280263118,0.0930458077834589,0.0372698742654785,0.0951070062030807,0.1646752316145926,0.2526330698778802,0.1542189280381038,0.2129882525856835,0.064881433341199,0.1686100340234227,0.1398610058873125,0.1377374615508749,0.0527199268144203,0.0724876106336762,0.1542984936795114,0.1621927184846511,0.1544565476061041,0.1206445685006338,0.0208391254414784,0.1642439372264111,0.06458742797322,0.1592557756187183,0.1598922644095066,0.0719835826962323,0.0123855008554296,0.0936741227510047,0.1004789084938808,0.067524785866174,0.0527570557782539,0.1631101203118133,0.2000579900743692,0.2076171618988503,0.0349589963802453,0.1399525065591516,0.0309747832647004,0.0727048674073485,0.086048703757217
AP006222.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP4-669L17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708728295770897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095397404770174,0.0,0.0,0.0,0.0,0.0,0.0,0.1470142353549634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078195920034037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795287617068997,0.0,0.0
RP5-857K21.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP4-669L17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP4-669L17.10,0.0764869352426565,0.0212593650302284,0.0604595108397142,0.0857809216282732,0.0411708524311495,0.0570578076272664,0.0271226044064147,0.026207011879132,0.017947640548481,0.0458824741680093,0.0402227476201357,0.0415525918948885,0.0218661169946549,0.0415332670224488,0.0334486390230869,0.061263492243545,0.0132509849270787,0.0502049664647361,0.0268022856344647,0.1078800360804623,0.0430066344246523,0.0461207159690287,0.0905762582399692,0.0105134707885435,0.0360726007486935,0.0219695191135909,0.0394714305655152,0.0817169864397414,0.0408414480953336,0.0767121334068902,0.0664971855558291,0.0868172085953794,0.0376635777560811,0.085610016344243,0.0968184095369074,0.0477689539027696,0.1042085041753463,0.0437390415046328,0.0913438611115317,0.0535124509947229,0.0967993884770559,0.0498368504802946,0.0445413686299803,0.0276445551321882,0.0470099506013835,0.0606283964567961,0.0719743528871067,0.0844281935212756,0.0602077610074687,0.0338262421934811,0.0188336579974032,0.055735010301571,0.0183525744685759,0.0839519125034323,0.0459866454547374,0.0501226345573374,0.0533123237455192,0.0685878320478877,0.0736223245132469,0.0114484205991985,0.0649615290423109,0.047245810193373,0.0553541630054807,0.021402324092824,0.0566157020210855,0.0893373919297464,0.0318124812950053,0.0426041154815496,0.0654320409418966,0.038645663752586,0.0461611366676488,0.0545523128185804,0.1118585330084646,0.0538302193658179,0.0442836788857361,0.1235347390949614,0.0166233901403027,0.0523930919791215,0.0745111801574063,0.0717468421651167,0.0399695362384358,0.0971261407194872,0.0502594811571022,0.0131989930430765,0.0408783559118272,0.0103057173443926,0.0386902508248974,0.0612880433318734,0.055968655703701,0.0734106938510674,0.0567438062154022,0.0685240616150297,0.0346146590202396,0.0790114965968884,0.0958427793942708,0.0659896807807851,0.0781010501088564
WBP1LP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062156259726967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4F29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP4-669L17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CICP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP4-669L17.8,0.0,0.0,0.0,0.0,0.0,0.020061707693144,0.0,0.0,0.0231383087189457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208620311903783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151286385217458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178198423719997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U6,0.0,0.2448915317905168,1.013013901901782,0.0,0.7588104801925695,1.6730306809869002,0.0,0.6037692352153853,0.8269720529646258,0.6040352093766489,0.0,0.0,0.0,0.8201679213114362,0.0,0.0,0.0,0.0,0.9262251400987128,0.0,0.0,0.5312751704893877,0.0,0.0,0.0,0.0,0.0,1.8826336491309568,0.0,0.0,0.0,0.0,0.4338554437671641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2757381810981392,0.0,0.0,0.0,0.0,0.0,4.2438451400764325,0.0,0.0,0.0,0.6420244455892492,0.2818767206840256,0.0,0.0,0.3299281109873101,0.0,1.1492059131939747,0.2826908486117624,0.0,0.6414058664232556,1.0884707809934793,0.0,0.9861532408924308,0.7826032040914649,0.0,2.052149754922416,0.0,0.0,0.0,0.0,0.6284006803524921,0.2863387233849159,0.8267769589775629,0.510113916395306,0.948683445101048,0.0,0.0,0.5281916794590086,0.0,0.0,0.0,0.2894752808952337,0.0,1.6481052532527984,0.4748557453300911,0.7640261618938547,0.2567240416488962,0.2865403826198034,0.0,0.0,0.0,0.0,0.2800466654528772,0.0,0.2764183132006311,0.0
RP5-857K21.1,0.1674243530434907,0.0302478851617739,0.0,0.0976394718391173,0.0937248099050206,0.0885621941750789,0.077180237717066,0.0372874112009502,0.0340479388393987,0.0,0.0,0.0,0.0,0.0337678004023711,0.0,0.0348663485547586,0.2262424694913106,0.0,0.0762687367935598,0.0,0.0815866160581685,0.0656206861412071,0.0343659089062495,0.1196687696406194,0.0410593593320045,0.0,0.1347841533990137,0.0664383778451374,0.0290546643813597,0.0727641613788236,0.0222617376822364,0.0823491812329882,0.0,0.0,0.0344383772640186,0.067965803771399,0.0,0.0355611616712251,0.0288809568782303,0.0,0.0648124451001888,0.1260586896287001,0.0,0.0,0.0,0.1533551205177974,0.1820538923383562,0.0,0.1713275479499937,0.0,0.0535931645626817,0.0528666210144749,0.0696322540407091,0.0,0.0436199534875498,0.0407512156088838,0.0,0.0,0.0349166843891012,0.0977330727637043,0.0264078424814008,0.0,0.1050107478710468,0.0406017169646923,0.0644423857684182,0.0677917311365548,0.1086309337522559,0.1212345138881152,0.1354136645189237,0.0,0.0875709291018895,0.129361976953007,0.0,0.0340399064662179,0.0,0.0878827894511662,0.1892144549936596,0.0894540487282484,0.0,0.0907392102547476,0.0,0.0,0.0357546665238767,0.0375591298470444,0.0290809206546134,0.1759560481508181,0.0,0.0317093828164906,0.1061764838211147,0.0,0.0587165448897012,0.1559939682941672,0.0328332236787387,0.0,0.0,0.0,0.0808162885168729
RP5-857K21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382956940023148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470541003827454,0.0,0.0,0.0,0.0,0.0,0.0538372372980644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP5-857K21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409946919555502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452834042238844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293339329083617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0954358320924953,0.0,0.0,0.1010367851924766,0.0,0.1151173433927874,0.0,0.0,0.0353094245397324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460091521997233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044608100753104,0.0,0.0,0.0,0.0,0.0448538360634671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417829426157827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP5-857K21.4,0.0304145210922586,0.0137371733043223,0.0142062359490001,0.0443432768546584,0.0212827103398132,0.0268138682112248,0.1051549517116012,0.0169341964569579,0.1082408584247116,0.0508249690737635,0.0389861259295491,0.0153428895330795,0.0565169539581371,0.0460072620368875,0.0172908174971556,0.0,0.0171247895821362,0.0389291584626238,0.0173188447627231,0.069708890628044,0.0185264106583004,0.0745046085907448,0.0312147737853959,0.0135869881388081,0.055941716112537,0.0,0.0204042173969739,0.0301732007257851,0.0,0.0,0.0202204780242104,0.0,0.0121685453483778,0.0158053320358149,0.0156402986279955,0.0463003291064062,0.0269345820932178,0.0161502147395747,0.0131163784743635,0.0276625313016948,0.0588695563908943,0.0429374662893873,0.0164464662101145,0.0238174592221225,0.0202509603813223,0.0348233580032322,0.0206700886392793,0.0198381829633201,0.0622471608948844,0.0,0.0,0.0240095441716223,0.0474355646458553,0.0333829196511863,0.0198101406885204,0.0185072942517152,0.0516732717209806,0.0322323125599172,0.0634300933238904,0.0,0.0119932057008303,0.0,0.0158969884407445,0.0,0.0146333572861402,0.03078783042987,0.032890056173822,0.0550590402879142,0.0614985466693277,0.0,0.0596559241940057,0.0352500921017579,0.0,0.0309186636942345,0.0,0.0399122484993969,0.0,0.0135419469667718,0.0148144376115795,0.0,0.0516542658183884,0.0,0.0324761911683971,0.0682303933790968,0.0528287706390172,0.0665924993451045,0.0571439919719244,0.0576036684605936,0.0642938506849179,0.0158119401714452,0.026666305715819,0.0354225785608652,0.0149113130191467,0.0471275941862446,0.0660594892279532,0.0310113317938139,0.0
RP5-857K21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399715406979133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432281861584639,0.0,0.0365375132099761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477834717421745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099744947217827,0.0,0.0,0.0,0.0367493972183796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271627891756688,0.0,0.0357376574121639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682746760052489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358447687940967,0.0
MTND1P23,0.0757910243347415,0.1369285984205034,0.2832081876284554,6.298533348718548,0.2121405643549121,0.0,0.0,0.1687957001677423,0.3082619839007925,0.0844350292677038,0.0,0.0,0.0704183015042918,0.076431419190313,0.0861752033325981,0.0,0.2560432248812953,0.1293452684403304,0.1726297752155304,0.1389680464778426,0.1846664804327362,0.1485285422873558,0.1555704048336671,0.13543159144812,0.3717417264252457,11.532462030611148,0.6101519202256414,0.0,30.185453174137454,0.0,0.3527168868255419,0.1863925016080001,19.95268530099101,0.1575434709376388,0.0,0.0769182886767715,13.021132727097108,0.0804905863633643,0.0,0.1378664866487696,0.2933982729804251,0.1426631944453833,0.409835327332692,0.0593515717712571,0.2018563470267288,0.0867775614757965,0.0,0.0988709441236441,0.0775579545020939,0.0726233658562552,0.1819574377491052,0.3589814104369994,0.3152169779692322,0.0831880820340048,0.2961935551332016,0.1844759330251618,0.0858443062461452,0.1606416867905555,17.940229983942142,0.0,0.0,0.0760759148006195,0.0,0.0,0.0729307645389895,0.2301638613587874,0.0,0.0686017881006673,0.0,0.199129054518701,0.1982116190962121,0.2342425475149074,0.0800516861076107,0.2311419455206092,0.2139187391335163,0.198917496553446,0.1427585762586568,0.0,0.0,0.3080742541713617,0.257438195772291,0.1471943283769075,0.3237142926140239,0.2550386075097696,0.1974688321869719,0.1991330544932648,0.1423991412848759,0.071772312719046,0.2403241918746735,22.695744834471903,0.0664507134370007,0.0,0.148632120094075,0.078292616148116,0.0,0.0772782380991009,0.7316915584000749
MTND2P28,1.4313178503675894,12.56359237806518,1.438013987182416,0.8268492054881589,2.04093853293175,1.6428117360101333,1.3383082791111571,1.83444062653564,3.6796559802410735,1.5644743353969963,1.2923676687450545,1.9890204551590545,1.028754726574197,2.233203075652596,3.5926145113486694,3.1494598985708366,3.1627714828248816,2.9035782674019046,1.8761086490377503,4.0356640163939135,2.0727220476157195,0.1323099083594264,2.6330738059491448,1.9544179662427053,2.086240206058925,1.7899265869385177,4.746794919609823,3.509715494767406,4.9443580300010925,1.4964744338742584,2.4058882559496,2.6898366180327016,3.435935640868703,2.919081323580161,1.6942757979257923,2.3296516168194588,2.152444620725257,3.4990275589223487,3.0746600299559725,3.6352381651985937,1.7249795014883649,1.6266883780439163,3.2127321062171985,1.3534887171744168,2.2297005688814604,2.195372561014118,2.2758480353523844,1.726263955446156,1.9621271018288369,2.018428720004887,2.3124629157616177,3.496286380577988,2.3025332126373232,1.7192203620361008,3.2365671235244857,3.8782354195749686,1.3764690484295692,3.0337274873205,1.9149326450022792,1.786655432362276,2.5344952116392805,1.9246332008754448,3.387703053924187,2.062987239568077,1.7671040419332185,1.6675856775075346,1.9566748073754008,1.7355463863168823,1.6108908108168325,3.831517669704672,2.754458017095643,3.8602902586149295,1.9111189890288207,1.9492085137580848,1.7531501264620375,1.984602149521736,2.238191931227685,2.621300665447378,3.420091717569841,2.70774842555212,4.097311361065507,3.0420161197894324,3.027844892122552,3.544157200911632,2.392323553161704,2.649003698086645,3.424944863662108,1.2275540382292052,2.626071246078808,8.423947436166534,1.8468715527662949,2.5791301596988694,2.171395685512296,1.4506631865604953,2.756844718556223,3.6898138053294938,3.3567401522578235
AC114498.1,2.2376397660733187,1.2127961574387478,4.180692293562917,5.219837161176937,9.39479642143184,564.2020926901862,3.094560007512837,1.9933968400761983,3.640427238447447,4.985687442473946,3.059482644376037,0.9030386410898212,6.237049561808711,0.9026186647236952,3.5619084044140483,495.3489810879754,2.015832373668608,1.5275060272953327,4.077350881281099,4.102866134107743,3.2712347962370463,3.9466155522068846,3.674424799880899,4.798147811304838,1.6462847884546603,3.3421566854707065,6.605136660220449,0.8879541927873911,3.1065431630609326,1.9449975835228428,2.380239127421344,1.100603342828191,1.790514529832744,2.7907700566096048,3.221901517367073,4.996025988338885,2.7742619556014354,0.0,2.701973965718878,4.070343891535114,6.496676044566557,6.317941468295559,3.871968044895524,2.803655199861283,1.1919136681578266,2.049603356761672,7.299494159471236,2.91904692174568,2.7477675309313265,1.2864710523108085,2.506969142320998,2.119699756866091,4.187882707305507,5.894469812695212,3.4979048415730403,5.446432308361935,6.082682271155442,6.639856387342972,1.3999927740772975,3.918630822239944,6.00002948061542,2.695260981507664,0.0,2.170580678366409,3.0144716009448955,2.2651046673404425,4.839536837005261,8.506621724482741,4.072082340176198,2.939524138133208,4.0963734613217175,7.261518972962125,1.8907445861607104,5.4593526180105805,4.210464071834288,1.1745604558393952,2.107388506675413,4.782241843122863,4.359677354264849,1.8191051198689925,3.546926252862665,2.172868656992446,3.3450476903449085,5.521788264179777,3.8866881255848447,3.91944424716902,5.4654146607433365,4.661782597560906,4.257171398922776,2.7919368645580467,1.9618782062352564,4.169743533450428,5.704642323610697,4.622992572555424,2.9160545959196504,2.2815479819734548,0.5400580550095798
RP5-857K21.6,4.0016481986407735,4.242035555215107,1.6898883885257228,1.3853035110187677,1.5087689910763495,1.578699074217064,1.8531260187568792,2.4416850471445297,4.161836454064361,2.279909954251204,2.029906258703808,2.0647571780718668,3.004940145332855,2.469185601943439,5.048537706061911,4.166743318729987,4.732568226581036,2.728573226009567,2.2266220261435468,44.47607932090291,2.0924878443849404,3.1332495472802604,2.7379584664051007,3.085523114560744,4.705195020793941,2.1662828613456835,6.153716255704091,2.972891354465117,11.415489134514251,2.8588817365066768,4.373284462890164,4.224091377983515,3.3482505666749254,3.133512069394776,2.2927076254498098,3.43066534461142,4.029242412509932,4.793128345697584,45.10527894295984,5.916375424455558,2.2104698142562835,2.6999679871640243,3.4582345831961465,3.8348116003287367,3.966222118701476,3.1800067635044984,2.5332981998683324,2.121464172421007,2.318595803805953,2.6087932097735003,4.518393509264236,3.663797311446447,4.160741536162893,2.9080785125821267,5.308064929710494,5.203584257282669,1.6970801799950823,3.6017885911899405,8.802806153012261,164.5469398798254,3.3144152786442613,3.228024817774568,6.0359515462400415,3.190458184403765,2.725332393595677,2.959462740996971,3.082499548547485,2.348555317323171,2.1798703907877823,7.585229623066236,3.3211686326075607,5.0684743576670135,3.5125206456446363,2.823437063624392,3.197551392984721,3.884499031852508,3.149200530584687,3.726150522290643,4.147485669685915,3.936482174492909,4.3445823836101445,5.394009140469144,2.7705579703569696,2.4594779518764502,2.158207638367528,4.304784294022902,3.6905649124965576,1.366976491372215,2.858347096101097,6.915607709877407,3.444412223390348,2.1706717389786503,2.2754296441103303,1.830920778411288,2.143101692659032,4.8626692764211965,3.924958541074159
MIR6723,0.0,0.0,0.0,0.0,0.0,0.2792860205820833,0.0,0.0,0.0,0.0,0.2707126497130485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859321950616738,0.0,0.3251246662815966,0.2830368090938241,0.0,0.0,0.0,0.0,0.2748767124618524,0.0,0.210611046387001,0.0,0.2534885738864334,0.0,0.0,0.0,0.0,0.6728651264532931,0.0,0.0,0.0,0.0,0.0,0.0,0.4218570847974334,0.3627107063932168,0.0,0.0,0.3241748210649317,0.0,0.0,0.2500769376077971,0.0,0.0,0.4126741667024372,0.0,0.3588099092535505,0.0,0.9910061209760672,0.0,0.0,0.0,0.0,0.0,0.0,0.6413554788424636,0.0,0.0,0.0,0.0,0.0,0.2447703024593973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076196076191552,0.0,0.3553346891147344,0.0,0.0,0.2975982053818756,0.5999842771120262,0.6696674110665057,5.2701729578174366,0.555498098844141,0.0,0.0,0.0,0.0,0.0,0.0
